started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:22:08.279739+00:00,GET,/register,Register page,200,294.5482000068296,39583,
2026-06-04T11:22:08.124467+00:00,GET,/,Root redirect,200,548.7293000041973,30789,
2026-06-04T11:22:08.390101+00:00,GET,/register,Register page,200,301.6671000223141,39583,
2026-06-04T11:22:08.436977+00:00,GET,/static/styles.css,Main stylesheet,200,302.04340000636876,18140,
2026-06-04T11:22:08.624175+00:00,GET,/,Root redirect,200,541.729899996426,30789,
2026-06-04T11:22:09.027883+00:00,GET,/register,Register page,200,262.8487000183668,39583,
2026-06-04T11:22:08.982883+00:00,GET,/register,Register page,200,312.15979999979027,39583,
2026-06-04T11:22:09.044885+00:00,GET,/admin-login,Admin login page,200,302.64310000347905,9945,
2026-06-04T11:22:08.842879+00:00,GET,/,Root redirect,200,571.3600000017323,30789,
2026-06-04T11:22:09.202883+00:00,GET,/admin-login,Admin login page,200,269.315599987749,9945,
2026-06-04T11:22:09.185885+00:00,GET,/static/styles.css,Main stylesheet,200,328.23449998977594,18140,
2026-06-04T11:22:09.247885+00:00,GET,/login,Login page,200,272.82860002014786,30789,
2026-06-04T11:22:08.965886+00:00,GET,/,Root redirect,200,559.0621999872383,30789,
2026-06-04T11:22:09.075886+00:00,GET,/,Root redirect,200,611.1502000130713,30789,
2026-06-04T11:22:09.810019+00:00,GET,/admin-login,Admin login page,200,267.2028999950271,9945,
2026-06-04T11:22:09.792018+00:00,GET,/login,Login page,200,286.8637000210583,30789,
2026-06-04T11:22:09.915959+00:00,GET,/admin-login,Admin login page,200,300.7811999996193,9945,
2026-06-04T11:22:09.666764+00:00,GET,/,Root redirect,200,571.436400001403,30789,
2026-06-04T11:22:09.978953+00:00,GET,/admin-login,Admin login page,200,306.6136999987066,9945,
2026-06-04T11:22:10.025881+00:00,GET,/login,Login page,200,330.12510000844486,30789,
2026-06-04T11:22:10.025881+00:00,GET,/login,Login page,200,333.817699982319,30789,
2026-06-04T11:22:09.855035+00:00,GET,/,Root redirect,200,606.8881000101101,30789,
2026-06-04T11:22:10.197757+00:00,GET,/login,Login page,200,267.744800017681,30789,
2026-06-04T11:22:10.025881+00:00,GET,/,Root redirect,200,554.8490999790374,30789,
2026-06-04T11:22:10.586800+00:00,GET,/admin-login,Admin login page,200,273.62160000484437,9945,
2026-06-04T11:22:10.586800+00:00,GET,/admin-login,Admin login page,200,318.5802999942098,9945,
2026-06-04T11:22:10.746960+00:00,GET,/static/styles.css,Main stylesheet,200,270.99489999818616,18140,
2026-06-04T11:22:10.728960+00:00,GET,/admin-login,Admin login page,200,315.12309997924604,9945,
2026-06-04T11:22:10.868583+00:00,GET,/admin-login,Admin login page,200,262.355100014247,9945,
2026-06-04T11:22:10.868583+00:00,GET,/register,Register page,200,300.5010999913793,39583,
2026-06-04T11:22:10.976661+00:00,GET,/admin-login,Admin login page,200,274.2650999862235,9945,
2026-06-04T11:22:10.976661+00:00,GET,/static/styles.css,Main stylesheet,200,328.574099985417,18140,
2026-06-04T11:22:10.790960+00:00,GET,/,Root redirect,200,595.3841999871656,30789,
2026-06-04T11:22:11.085305+00:00,GET,/login,Login page,200,324.684100021841,30789,
2026-06-04T11:22:11.411902+00:00,GET,/login,Login page,200,287.51789999660105,30789,
2026-06-04T11:22:11.519706+00:00,GET,/static/styles.css,Main stylesheet,200,283.5569999879226,18140,
